"Var1","Freq"
"TMEM238L",7
"TMEM239",10
"TMEM240",1
"TMEM241",8
"TMEM242",8
"TMEM243",8
"TMEM245",8
"TMEM247",1
"TMEM248",8
"TMEM249",1
"TMEM25",10
"TMEM250",8
"TMEM252",5
"TMEM253",1
"TMEM254",8
"TMEM255A",8
"TMEM255B",8
"TMEM256",8
"TMEM256-PLSCR3",1
"TMEM258",8
"TMEM259",8
"TMEM26",3
"TMEM260",8
"TMEM262",1
"TMEM263",8
"TMEM265",8
"TMEM266",6
"TMEM267",8
"TMEM268",8
"TMEM269",1
"TMEM270",3
"TMEM272",3
"TMEM273",8
"TMEM275",6
"TMEM30A",10
"TMEM30B",10
"TMEM31",5
"TMEM33",10
"TMEM35A",6
"TMEM35B",8
"TMEM37",10
"TMEM38A",10
"TMEM38B",10
"TMEM39A",10
"TMEM39B",10
"TMEM40",10
"TMEM41A",10
"TMEM41B",10
"TMEM42",10
"TMEM43",10
"TMEM44",10
"TMEM45A",10
"TMEM45B",10
"TMEM47",10
"TMEM50A",10
"TMEM50B",10
"TMEM51",10
"TMEM52",6
"TMEM52B",3
"TMEM53",10
"TMEM54",10
"TMEM59",10
"TMEM59L",10
"TMEM60",10
"TMEM61",10
"TMEM62",10
"TMEM63A",10
"TMEM63B",10
"TMEM63C",8
"TMEM64",10
"TMEM65",10
"TMEM67",6
"TMEM68",10
"TMEM69",10
"TMEM70",8
"TMEM71",9
"TMEM72",8
"TMEM74",4
"TMEM74B",8
"TMEM79",10
"TMEM80",10
"TMEM81",3
"TMEM82",3
"TMEM86A",10
"TMEM86B",10
"TMEM87A",10
"TMEM87B",10
"TMEM88",10
"TMEM88B",4
"TMEM89",3
"TMEM8B",10
"TMEM9",10
"TMEM91",10
"TMEM92",10
"TMEM94",8
"TMEM95",10
"TMEM97",10
"TMEM98",10
"TMEM9B",10
"TMF1",10
"TMIE",8
"TMIGD1",2
"TMIGD2",10
"TMIGD3",8
"TMLHE",3
"TMOD1",10
"TMOD2",8
"TMOD3",10
"TMOD4",7
"TMPO",10
"TMPPE",3
"TMPRSS11A",2
"TMPRSS11B",2
"TMPRSS11D",9
"TMPRSS11E",6
"TMPRSS11F",2
"TMPRSS12",2
"TMPRSS13",9
"TMPRSS15",4
"TMPRSS2",10
"TMPRSS3",10
"TMPRSS4",10
"TMPRSS5",10
"TMPRSS6",9
"TMPRSS7",3
"TMPRSS9",3
"TMSB10",10
"TMSB15A",9
"TMSB15B",3
"TMSB4X",3
"TMSB4Y",10
"TMT1A",8
"TMT1B",7
"TMTC1",10
"TMTC2",10
"TMTC3",10
"TMTC4",10
"TMUB1",10
"TMUB2",10
"TMX1",10
"TMX2",10
"TMX3",9
"TMX4",10
"TNC",10
"TNF",10
"TNFAIP1",10
"TNFAIP2",10
"TNFAIP3",10
"TNFAIP6",10
"TNFAIP8",10
"TNFAIP8L1",10
"TNFAIP8L2",10
"TNFAIP8L3",3
"TNFRSF10A",10
"TNFRSF10B",10
"TNFRSF10C",10
"TNFRSF10D",10
"TNFRSF11A",9
"TNFRSF11B",9
"TNFRSF12A",10
"TNFRSF13B",10
"TNFRSF13C",10
"TNFRSF14",10
"TNFRSF17",10
"TNFRSF18",10
"TNFRSF19",10
"TNFRSF1A",10
"TNFRSF1B",10
"TNFRSF21",10
"TNFRSF25",10
"TNFRSF4",10
"TNFRSF6B",3
"TNFRSF8",10
"TNFRSF9",10
"TNFSF10",10
"TNFSF11",5
"TNFSF12",10
"TNFSF13",3
"TNFSF13B",10
"TNFSF14",10
"TNFSF15",10
"TNFSF18",8
"TNFSF4",9
"TNFSF8",10
"TNFSF9",10
"TNIK",10
"TNIP1",10
"TNIP2",10
"TNIP3",9
"TNK1",10
"TNK2",10
"TNKS",10
"TNKS1BP1",10
"TNKS2",10
"TNMD",4
"TNN",7
"TNNC1",10
"TNNC2",9
"TNNI1",9
"TNNI2",10
"TNNI3",9
"TNNI3K",2
"TNNT1",9
"TNNT2",10
"TNNT3",8
"TNP1",10
"TNP2",5
"TNPO1",10
"TNPO2",10
"TNPO3",10
"TNR",7
"TNRC18",10
"TNRC6A",10
"TNRC6B",10
"TNRC6C",10
"TNS1",10
"TNS2",8
"TNS3",10
"TNS4",10
"TNXB",10
"TOB1",10
"TOB2",10
"TOE1",10
"TOGARAM1",8
"TOGARAM2",8
"TOLLIP",10
"TOM1",10
"TOM1L1",10
"TOM1L2",10
"TOMM20",10
"TOMM20L",3
"TOMM22",10
"TOMM34",10
"TOMM40",3
"TOMM40L",10
"TOMM5",10
"TOMM6",10
"TOMM7",10
"TOMM70",8
"TONSL",10
"TOP1",10
"TOP1MT",10
"TOP2A",10
"TOP2B",10
"TOP3A",10
"TOP3B",10
"TOP6BL",8
"TOPBP1",10
"TOPORS",10
"TOR1A",10
"TOR1AIP1",10
"TOR1AIP2",10
"TOR1B",10
"TOR2A",10
"TOR3A",10
"TOR4A",8
"TOX",10
"TOX2",9
"TOX3",10
"TOX4",10
"TP53",10
"TP53AIP1",6
"TP53BP1",10
"TP53BP2",10
"TP53I11",10
"TP53I13",10
"TP53I3",10
"TP53INP1",10
"TP53INP2",10
"TP53RK",10
"TP53TG3",2
"TP53TG3D",1
"TP53TG5",10
"TP63",7
"TP73",10
"TPBG",10
"TPBGL",7
"TPCN1",10
"TPCN2",10
"TPD52",10
"TPD52L1",10
"TPD52L2",10
"TPD52L3",8
"TPGS1",8
"TPGS2",8
"TPH1",2
"TPH2",4
"TPI1",10
"TPK1",10
"TPM1",10
"TPM2",10
"TPM3",10
"TPM4",7
"TPMT",10
"TPO",6
"TPP1",10
"TPP2",10
"TPPP",10
"TPPP2",5
"TPPP3",10
"TPR",10
"TPRA1",10
"TPRG1",10
"TPRG1L",10
"TPRKB",10
"TPRN",10
"TPRX1",3
"TPRX2",1
"TPSAB1",10
"TPSB2",1
"TPSD1",10
"TPSG1",10
"TPST1",10
"TPST2",10
"TPT1",10
"TPTE",2
"TPTE2",2
"TPTEP2-CSNK1E",7
"TPX2",10
"TRA2A",10
"TRA2B",10
"TRABD",10
"TRABD2A",8
"TRABD2B",5
"TRADD",10
"TRAF1",10
"TRAF2",10
"TRAF3",10
"TRAF3IP1",10
"TRAF3IP2",10
"TRAF3IP3",10
"TRAF4",10
"TRAF5",10
"TRAF6",10
"TRAF7",10
"TRAFD1",10
"TRAIP",9
"TRAK1",10
"TRAK2",10
"TRAM1",10
"TRAM1L1",10
"TRAM2",10
"TRANK1",10
"TRAP1",10
"TRAPPC1",10
"TRAPPC10",3
"TRAPPC11",8
"TRAPPC12",8
"TRAPPC13",7
"TRAPPC14",8
"TRAPPC2",10
"TRAPPC2B",1
"TRAPPC2L",10
"TRAPPC3",10
"TRAPPC3L",2
"TRAPPC4",10
"TRAPPC5",10
"TRAPPC6A",10
"TRAPPC6B",10
"TRAPPC8",10
"TRAPPC9",10
"TRARG1",8
"TRAT1",8
"TRBV11-2",1
"TRDMT1",10
"TRDN",2
"TREH",5
"TREM1",10
"TREM2",10
"TREML1",10
"TREML2",10
"TREML4",5
"TRERF1",10
"TREX1",2
"TREX2",8
"TRH",6
"TRHDE",8
"TRHR",4
"TRIAP1",10
"TRIB1",9
"TRIB2",10
"TRIB3",10
"TRIL",10
"TRIM10",6
"TRIM11",10
"TRIM13",10
"TRIM14",10
"TRIM15",10
"TRIM16",3
"TRIM17",10
"TRIM2",10
"TRIM21",10
"TRIM22",10
"TRIM23",10
"TRIM24",10
"TRIM25",10
"TRIM26",10
"TRIM27",10
"TRIM28",10
"TRIM29",10
"TRIM3",10
"TRIM31",7
"TRIM32",10
"TRIM33",10
"TRIM34",3
"TRIM35",10
"TRIM36",6
"TRIM37",10
"TRIM38",10
"TRIM39",10
"TRIM39-RPP21",2
"TRIM4",10
"TRIM40",6
"TRIM41",10
"TRIM42",3
"TRIM43",3
"TRIM43B",1
"TRIM44",10
"TRIM45",10
"TRIM46",10
"TRIM47",10
"TRIM48",4
"TRIM49",3
"TRIM49B",1
"TRIM49C",1
"TRIM5",7
"TRIM50",8
"TRIM51",3
"TRIM51G",1
"TRIM52",10
"TRIM54",7
"TRIM55",4
"TRIM56",10
"TRIM58",4
"TRIM59",10
"TRIM59-IFT80",1
"TRIM6",10
"TRIM60",2
"TRIM61",10
"TRIM62",10
"TRIM63",7
"TRIM64",3
"TRIM64B",1
"TRIM64C",1
"TRIM65",10
"TRIM66",10
"TRIM67",10
"TRIM68",10
"TRIM69",9
"TRIM7",10
"TRIM71",9
"TRIM72",8
"TRIM74",1
"TRIM77",1
"TRIM8",10
"TRIM9",5
"TRIML1",5
"TRIML2",8
"TRIO",10
"TRIOBP",10
"TRIP10",10
"TRIP11",10
"TRIP12",10
"TRIP13",10
"TRIP4",10
"TRIP6",10
"TRIQK",8
"TRIR",8
"TRIT1",10
"TRMO",8
"TRMT1",10
"TRMT10A",7
"TRMT10B",4
"TRMT10C",8
"TRMT11",10
"TRMT112",10
"TRMT12",10
"TRMT13",8
"TRMT1L",10
"TRMT2A",10
"TRMT2B",10
"TRMT44",8
"TRMT5",10
"TRMT6",10
"TRMT61A",10
"TRMT61B",10
"TRMT9B",4
"TRMU",10
"TRNAU1AP",10
"TRNP1",10
"TRNT1",10
"TRO",10
"TROAP",10
"TRPA1",5
"TRPC1",8
"TRPC3",5
"TRPC4",5
"TRPC4AP",10
"TRPC5",3
"TRPC6",10
"TRPC7",5
"TRPM1",4
"TRPM2",9
"TRPM3",5
"TRPM4",10
"TRPM5",10
"TRPM6",6
"TRPM7",10
"TRPM8",5
"TRPS1",10
"TRPT1",10
"TRPV1",10
"TRPV2",10
"TRPV3",10
"TRPV4",10
"TRPV5",10
"TRPV6",10
"TRRAP",10
"TRUB1",10
"TRUB2",10
"TSACC",8
"TSC1",10
"TSC2",10
"TSC22D1",10
"TSC22D2",10
"TSC22D3",10
"TSC22D4",10
"TSEN15",10
"TSEN2",10
"TSEN34",10
"TSEN54",10
"TSFM",10
"TSG101",10
"TSGA10",7
"TSGA10IP",10
"TSGA13",9
"TSHB",5
"TSHR",5
"TSHZ1",10
"TSHZ2",10
"TSHZ3",10
"TSKS",7
"TSKU",10
"TSLP",7
"TSN",10
"TSNARE1",10
"TSNAX",10
"TSNAXIP1",10
"TSPAN1",10
"TSPAN10",10
"TSPAN11",10
"TSPAN12",10
"TSPAN13",10
"TSPAN14",10
"TSPAN15",10
"TSPAN16",8
"TSPAN17",10
"TSPAN18",10
"TSPAN19",2
"TSPAN2",8
"TSPAN3",10
"TSPAN31",10
"TSPAN32",10
"TSPAN33",10
"TSPAN4",10
"TSPAN5",10
"TSPAN6",10
"TSPAN7",10
"TSPAN8",10
"TSPAN9",10
"TSPEAR",5
"TSPO",10
"TSPO2",9
"TSPOAP1",8
"TSPY1",1
"TSPY2",3
"TSPY3",3
"TSPY8",1
"TSPYL1",10
"TSPYL2",10
"TSPYL4",10
"TSPYL5",10
"TSPYL6",4
"TSR1",10
"TSR2",10
"TSR3",8
"TSSC4",10
"TSSK1B",6
"TSSK2",8
"TSSK3",10
"TSSK4",7
"TSSK6",10
"TST",10
"TSTD1",10
"TSTD2",10
"TTBK1",10
"TTBK2",7
"TTC1",10
"TTC12",10
"TTC13",10
"TTC14",10
"TTC16",9
"TTC17",10
"TTC19",10
"TTC21A",10
"TTC21B",3
"TTC22",9
"TTC23",10
"TTC23L",6
"TTC24",3
"TTC27",10
"TTC28",10
"TTC29",7
"TTC3",10
"TTC31",10
"TTC32",9
"TTC33",10
"TTC34",3
"TTC36",10
"TTC38",10
"TTC39A",10
"TTC39B",10
"TTC39C",10
"TTC4",3
"TTC5",10
"TTC6",3
"TTC7A",10
"TTC7B",10
"TTC8",10
"TTC9",10
"TTC9B",10
"TTC9C",10
"TTF1",10
"TTF2",10
"TTI1",10
"TTI2",10
"TTK",9
"TTL",10
"TTLL1",10
"TTLL10",10
"TTLL11",10
"TTLL12",10
"TTLL13",6
"TTLL2",6
"TTLL3",1
"TTLL4",10
"TTLL5",10
"TTLL6",8
"TTLL7",10
"TTLL8",2
"TTLL9",9
"TTN",7
"TTPA",5
"TTPAL",10
"TTR",10
"TTYH1",8
"TTYH2",10
"TTYH3",10
"TUB",10
"TUBA1A",10
"TUBA1B",10
"TUBA1C",10
"TUBA3C",10
"TUBA3D",3
"TUBA3E",1
"TUBA3FP",7
"TUBA4A",10
"TUBA4B",8
"TUBA8",9
"TUBAL3",5
"TUBB",10
"TUBB1",7
"TUBB2A",10
"TUBB2B",5
"TUBB3",10
"TUBB4A",9
"TUBB4B",10
"TUBB6",10
"TUBB8",3
"TUBB8B",1
"TUBD1",10
"TUBE1",10
"TUBG1",10
"TUBG2",10
"TUBGCP2",10
"TUBGCP3",9
"TUBGCP4",10
"TUBGCP5",10
"TUBGCP6",10
"TUFM",10
"TUFT1",10
"TUG1",9
"TULP1",10
"TULP2",7
"TULP3",10
"TULP4",10
"TUNAR",4
"TUSC1",10
"TUSC2",10
"TUSC3",10
"TUT1",10
"TUT4",8
"TUT7",8
"TVP23A",3
"TVP23B",1
"TVP23C",8
"TWF1",3
"TWF2",10
"TWIST1",10
"TWIST2",10
"TWNK",8
"TWSG1",10
"TXK",6
"TXLNA",10
"TXLNB",5
"TXLNG",10
"TXN",10
"TXN2",10
"TXNDC11",10
"TXNDC12",10
"TXNDC15",10
"TXNDC16",10
"TXNDC17",10
"TXNDC2",9
"TXNDC5",3
"TXNDC8",6
"TXNDC9",10
"TXNIP",10
"TXNL1",10
"TXNL4A",10
"TXNL4B",10
"TXNRD1",10
"TXNRD2",10
"TXNRD3",10
"TYK2",10
"TYMP",10
"TYMS",10
"TYR",4
"TYRO3",10
"TYROBP",10
"TYRP1",10
"TYSND1",9
"TYW1",10
"TYW1B",3
"TYW3",10
"TYW5",10
"U2AF1",2
"U2AF1L4",10
"U2AF2",10
"U2SURP",10
"UACA",10
"UAP1",10
"UAP1L1",10
"UBA1",10
"UBA2",10
"UBA3",10
"UBA5",10
"UBA52",10
"UBA6",10
"UBA7",10
"UBAC1",10
"UBAC2",10
"UBALD1",8
"UBALD2",8
"UBAP1",10
"UBAP1L",10
"UBAP2",10
"UBAP2L",10
"UBASH3A",9
"UBASH3B",10
"UBB",10
"UBC",3
"UBD",10
"UBE2A",10
"UBE2B",10
"UBE2C",10
"UBE2D1",10
"UBE2D2",10
"UBE2D3",10
"UBE2D4",10
"UBE2E1",10
"UBE2E2",10
"UBE2E3",3
"UBE2F",10
"UBE2F-SCLY",1
"UBE2G1",10
"UBE2G2",10
"UBE2H",10
"UBE2I",10
"UBE2J1",10
"UBE2J2",10
"UBE2K",10
"UBE2L3",10
"UBE2L6",10
"UBE2M",10
"UBE2N",10
"UBE2NL",10
"UBE2O",10
"UBE2Q1",10
"UBE2Q2",10
"UBE2QL1",8
"UBE2R2",10
"UBE2S",5
"UBE2T",10
"UBE2U",2
"UBE2V1",3
"UBE2V2",10
"UBE2W",10
"UBE2Z",10
"UBE3A",10
"UBE3B",10
"UBE3C",10
"UBE3D",8
"UBE4A",10
"UBE4B",10
"UBFD1",10
"UBIAD1",10
"UBL3",10
"UBL4A",10
"UBL4B",3
"UBL5",3
"UBL7",10
"UBLCP1",10
"UBN1",10
"UBN2",10
"UBOX5",10
"UBP1",10
"UBQLN1",10
"UBQLN2",10
"UBQLN3",5
"UBQLN4",3
"UBQLNL",10
"UBR1",10
"UBR2",10
"UBR3",10
"UBR4",10
"UBR5",10
"UBR7",10
"UBTD1",10
"UBTD2",10
"UBTF",10
"UBTFL1",2
"UBXN1",10
"UBXN10",10
"UBXN11",10
"UBXN2A",10
"UBXN2B",10
"UBXN4",10
"UBXN6",10
"UBXN7",10
"UBXN8",10
"UCHL1",10
"UCHL3",10
"UCHL5",10
"UCK1",10
"UCK2",10
"UCKL1",10
"UCMA",6
"UCN",10
"UCN2",3
"UCN3",10
"UCP1",5
"UCP2",10
"UCP3",10
"UEVLD",10
"UFC1",10
"UFD1",8
"UFL1",10
"UFM1",10
"UFSP1",10
"UFSP2",10
"UGCG",10
"UGDH",10
"UGGT1",10
"UGGT2",10
"UGP2",10
"UGT1A10",1
"UGT1A3",1
"UGT1A5",1
"UGT1A6",4
"UGT1A7",1
"UGT1A8",5
"UGT2A1",2
"UGT2A2",2
"UGT2A3",2
"UGT2B10",2
"UGT2B11",3
"UGT2B15",4
"UGT2B4",2
"UGT2B7",3
"UGT3A1",5
"UGT3A2",3
"UGT8",6
"UHMK1",10
"UHRF1",3
"UHRF2",10
"UIMC1",10
"ULBP1",7
"ULBP2",10
"ULBP3",9
"ULK1",10
"ULK2",10
"ULK3",10
"ULK4",10
"UMAD1",8
"UMOD",6
"UMODL1",3
"UMPS",10
"UNC119",10
"UNC119B",10
"UNC13A",9
"UNC13B",10
"UNC13C",2
"UNC13D",10
"UNC45A",10
"UNC45B",6
"UNC50",10
"UNC5A",8
"UNC5B",10
"UNC5C",10
"UNC5CL",10
"UNC5D",3
"UNC79",10
"UNC80",3
"UNC93A",3
"UNC93B1",10
"UNCX",3
"UNG",10
"UNK",10
"UNKL",10
"UPB1",9
"UPF1",10
"UPF2",10
"UPF3A",10
"UPF3B",10
"UPK1A",6
"UPK1B",6
"UPK2",10
"UPK3A",8
"UPK3B",10
"UPP1",10
"UPP2",2
"UPRT",10
"UQCC1",8
"UQCC2",8
"UQCC3",8
"UQCC4",8
"UQCC5",8
"UQCC6",8
"UQCR10",10
"UQCR11",10
"UQCRB",10
"UQCRC1",10
"UQCRC2",10
"UQCRFS1",3
"UQCRH",3
"UQCRHL",1
"UQCRQ",10
"URAD",1
"URB1",10
"URB2",10
"URGCP",10
"URI1",8
"URM1",9
"UROC1",5
"UROD",10
"UROS",10
"USB1",8
"USE1",10
"USF1",10
"USF2",10
"USF3",8
"USH1C",9
"USH1G",10
"USH2A",3
"USHBP1",10
"USO1",10
"USP1",10
"USP10",10
"USP11",10
"USP12",10
"USP13",10
"USP14",10
"USP15",10
"USP16",10
"USP17L10",1
"USP17L2",3
"USP17L7",1
"USP18",3
"USP19",10
"USP2",10
"USP20",10
"USP21",10
"USP22",10
"USP24",10
"USP25",10
"USP26",5
"USP27X",10
"USP28",10
"USP29",5
"USP3",10
"USP30",10
"USP31",10
"USP32",10
"USP33",10
"USP34",10
"USP35",10
"USP36",10
"USP37",10
"USP38",10
"USP39",10
"USP4",10
"USP40",10
"USP42",10
"USP43",10
"USP44",9
"USP45",8
"USP46",9
"USP47",10
"USP48",10
"USP49",10
"USP5",10
"USP50",3
"USP51",10
"USP53",10
"USP54",10
"USP6",10
"USP6NL",10
"USP7",10
"USP8",10
"USP9X",10
"USP9Y",6
"USPL1",10
"UST",9
"UTF1",9
"UTP11",8
"UTP14A",10
"UTP14C",2
"UTP15",10
"UTP18",10
"UTP20",10
"UTP23",10
"UTP25",8
"UTP3",10
"UTP4",8
"UTP6",10
"UTRN",10
"UTS2",5
"UTS2B",1
"UTS2R",10
"UTY",9
"UVRAG",10
"UVSSA",8
"UXS1",10
"UXT",10
"VAC14",10
"VAMP1",10
"VAMP2",10
"VAMP3",10
"VAMP4",10
"VAMP5",10
"VAMP7",10
"VAMP8",10
"VANGL1",10
"VANGL2",10
"VAPA",10
"VAPB",10
"VARS1",8
"VARS2",10
"VASH1",10
"VASH2",8
"VASN",10
"VASP",10
"VAT1",10
"VAT1L",9
"VAV1",10
"VAV2",10
"VAV3",10
"VAX1",3
"VAX2",10
"VBP1",10
"VCAM1",10
"VCAN",10
"VCF1",8
"VCF2",8
"VCL",10
"VCP",10
"VCPIP1",10
"VCPKMT",8
"VCX",1
"VCX2",3
"VCX3B",1
"VCY",2
"VDAC1",3
"VDAC2",3
"VDAC3",10
"VDR",10
"VEGFA",10
"VEGFB",10
"VEGFC",10
"VENTX",10
"VEPH1",10
"VEZF1",10
"VEZT",10
"VGF",10
"VGLL1",8
"VGLL2",7
"VGLL3",10
"VGLL4",10
"VHL",10
"VHLL",3
"VIL1",9
"VILL",10
"VIM",10
"VIP",3
"VIPAS39",8
"VIPR1",10
"VIPR2",10
"VIRMA",8
"VIT",9
"VKORC1",10
"VKORC1L1",10
"VLDLR",10
"VMA21",9
"VMAC",3
"VMO1",10
"VMP1",10
"VN1R1",5
"VN1R2",6
"VN1R4",2
"VN1R5",5
"VNN1",9
"VNN2",10
"VOPP1",3
"VPREB1",5
"VPREB3",9
"VPS11",10
"VPS13A",10
"VPS13B",10
"VPS13C",10
"VPS13D",10
"VPS16",10
"VPS18",10
"VPS25",10
"VPS26A",10
"VPS26B",10
"VPS26C",8
"VPS28",10
"VPS29",10
"VPS33A",10
"VPS33B",10
"VPS35",10
"VPS35L",8
"VPS36",10
"VPS37A",10
"VPS37B",10
"VPS37C",10
"VPS37D",10
"VPS39",10
"VPS41",10
"VPS45",10
"VPS4A",10
"VPS4B",10
"VPS50",5
"VPS51",8
"VPS52",10
"VPS53",10
"VPS54",10
"VPS72",10
"VPS8",10
"VPS9D1",8
"VRK1",10
"VRK2",10
"VRK3",10
"VRTN",10
"VSIG1",7
"VSIG10",10
"VSIG10L",10
"VSIG10L2",3
"VSIG2",10
"VSIG4",10
"VSIG8",3
"VSIR",8
"VSNL1",10
"VSTM1",6
"VSTM2A",3
"VSTM2B",3
"VSTM2L",10
"VSTM4",10
"VSTM5",3
"VSX1",6
"VSX2",3
"VTA1",10
"VTCN1",7
"VTI1A",10
"VTI1B",10
"VTN",10
"VWA1",10
"VWA2",3
"VWA3A",10
"VWA3B",6
"VWA5A",10
"VWA5B1",8
"VWA5B2",10
"VWA7",8
"VWA8",8
"VWC2",3
"VWC2L",3
"VWCE",10
"VWDE",4
"VWF",10
"VXN",3
"WAC",10
"WAPL",8
"WARS1",8
"WARS2",10
"WAS",10
"WASF1",10
"WASF2",10
"WASF3",10
"WASHC1",1
"WASHC2A",8
"WASHC2C",8
"WASHC3",8
"WASHC4",8
"WASHC5",8
"WASL",10
"WBP1",2
"WBP11",10
"WBP1L",8
"WBP2",10
"WBP2NL",5
"WBP4",10
"WDCP",8
"WDFY1",10
"WDFY2",10
"WDFY3",10
"WDFY4",10
"WDHD1",6
"WDPCP",10
"WDR1",10
"WDR11",10
"WDR12",10
"WDR13",10
"WDR17",4
"WDR18",10
"WDR19",10
"WDR20",10
"WDR24",10
"WDR25",10
"WDR26",10
"WDR27",10
"WDR3",10
"WDR31",10
"WDR33",10
"WDR35",10
"WDR36",10
"WDR37",10
"WDR38",10
"WDR4",10
"WDR41",10
"WDR43",10
"WDR44",10
"WDR45",10
"WDR45B",8
"WDR46",10
"WDR47",10
"WDR48",10
"WDR49",3
"WDR5",10
"WDR53",10
"WDR54",10
"WDR55",10
"WDR59",10
"WDR5B",10
"WDR6",10
"WDR62",10
"WDR64",4
"WDR7",10
"WDR70",10
"WDR72",6
"WDR73",10
"WDR74",10
"WDR75",10
"WDR76",6
"WDR77",10
"WDR81",10
"WDR82",10
"WDR83",10
"WDR83OS",8
"WDR86",8
"WDR87",8
"WDR88",5
"WDR89",9
"WDR90",10
"WDR91",10
"WDR93",8
"WDR97",5
"WDSUB1",10
"WDTC1",10
"WEE1",10
"WEE2",3
"WFDC1",10
"WFDC10A",6
"WFDC10B",6
"WFDC11",6
"WFDC12",9
"WFDC13",6
"WFDC2",10
"WFDC3",10
"WFDC5",6
"WFDC6",6
"WFDC8",8
"WFDC9",7
"WFIKKN1",10
"WFIKKN2",7
"WFS1",10
"WHAMM",10
"WHRN",8
"WIF1",10
"WIPF1",10
"WIPF2",10
"WIPF3",10
"WIPI1",10
"WIPI2",10
"WIZ",10
"WLS",10
"WNK1",10
"WNK2",10
"WNK3",7
"WNK4",6
"WNT1",5
"WNT10A",10
"WNT10B",10
"WNT11",10
"WNT16",3
"WNT2",10
"WNT2B",10
"WNT3",10
"WNT3A",3
"WNT4",10
"WNT5A",10
"WNT5B",9
"WNT6",9
"WNT7A",10
"WNT7B",10
"WNT8A",7
"WNT8B",10
"WNT9A",10
"WNT9B",7
"WRAP53",10
"WRAP73",10
"WRN",10
"WRNIP1",10
"WSB1",10
"WSB2",10
"WSCD1",10
"WSCD2",10
"WT1",8
"WTAP",10
"WTIP",10
"WWC1",10
"WWC2",10
"WWC3",10
"WWOX",10
"WWP1",10
"WWP2",10
"WWTR1",10
"XAB2",9
"XAF1",10
"XAGE1A",2
"XAGE2",8
"XAGE3",10
"XAGE5",2
"XBP1",10
"XCL1",8
"XCL2",1
"XCR1",6
"XDH",9
"XG",5
"XIAP",10
"XIRP1",10
"XIRP2",4
"XK",10
"XKR3",2
"XKR4",4
"XKR5",3
"XKR6",8
"XKR7",6
"XKR8",3
"XKR9",3
"XKRX",9
"XNDC1N",1
"XPA",10
"XPC",10
"XPNPEP1",10
"XPNPEP2",8
"XPNPEP3",10
"XPO1",10
"XPO4",10
"XPO5",10
"XPO6",10
"XPO7",10
"XPOT",10
"XPR1",10
"XRCC1",10
"XRCC2",10
"XRCC3",10
"XRCC4",10
"XRCC5",10
"XRCC6",3
"XRN1",10
"XRN2",10
"XRRA1",10
"XXYLT1",10
"XYLB",6
"XYLT1",8
"XYLT2",10
"YAE1",8
"YAF2",10
"YAP1",10
"YARS1",8
"YARS2",10
"YBEY",10
"YBX1",3
"YBX2",10
"YBX3",8
"YDJC",10
"YEATS2",10
"YEATS4",10
"YES1",10
"YIF1A",10
"YIF1B",10
"YIPF1",10
"YIPF2",10
"YIPF3",10
"YIPF4",9
"YIPF5",10
"YIPF6",10
"YIPF7",2
"YJEFN3",6
"YJU2",8
"YJU2B",8
"YKT6",10
"YLPM1",10
"YME1L1",10
"YOD1",8
"YPEL1",10
"YPEL2",10
"YPEL3",10
"YPEL4",10
"YPEL5",10
"YRDC",10
"YTHDC1",10
"YTHDC2",10
"YTHDF1",10
"YTHDF2",10
"YTHDF3",10
"YWHAB",10
"YWHAE",10
"YWHAG",10
"YWHAH",10
"YWHAQ",3
"YWHAZ",10
"YY1",10
"YY1AP1",10
"YY2",9
"ZACN",10
"ZAN",10
"ZAP70",10
"ZAR1",7
"ZAR1L",2
"ZBBX",6
"ZBED1",10
"ZBED2",10
"ZBED3",10
"ZBED4",10
"ZBED5",10
"ZBED6",9
"ZBP1",10
"ZBTB1",10
"ZBTB10",10
"ZBTB11",10
"ZBTB12",9
"ZBTB14",8
"ZBTB16",10
"ZBTB17",10
"ZBTB18",8
"ZBTB2",10
"ZBTB20",10
"ZBTB21",8
"ZBTB22",10
"ZBTB24",10
"ZBTB25",10
"ZBTB26",10
"ZBTB3",10
"ZBTB32",10
"ZBTB33",10
"ZBTB34",10
"ZBTB37",10
"ZBTB38",10
"ZBTB39",10
"ZBTB4",10
"ZBTB40",10
"ZBTB41",10
"ZBTB42",10
"ZBTB43",10
"ZBTB44",10
"ZBTB45",10
"ZBTB46",10
"ZBTB47",10
"ZBTB48",10
"ZBTB49",9
"ZBTB5",10
"ZBTB6",6
"ZBTB7A",10
"ZBTB7B",10
"ZBTB7C",10
"ZBTB8A",10
"ZBTB8B",5
"ZBTB8OS",10
"ZBTB9",10
"ZC2HC1A",8
"ZC2HC1B",3
"ZC2HC1C",8
"ZC3H10",10
"ZC3H11A",10
"ZC3H11B",1
"ZC3H11C",1
"ZC3H12A",10
"ZC3H12B",6
"ZC3H12C",10
"ZC3H12D",10
"ZC3H13",10
"ZC3H14",10
"ZC3H15",10
"ZC3H18",10
"ZC3H3",9
"ZC3H4",10
"ZC3H6",10
"ZC3H7A",10
"ZC3H7B",10
"ZC3H8",10
"ZC3HAV1",10
"ZC3HAV1L",4
"ZC3HC1",10
"ZC4H2",10
"ZCCHC10",10
"ZCCHC12",6
"ZCCHC13",6
"ZCCHC14",10
"ZCCHC17",10
"ZCCHC18",10
"ZCCHC2",10
"ZCCHC24",10
"ZCCHC3",10
"ZCCHC4",8
"ZCCHC7",10
